Epoch	Rews	Lens	RAM	Std	Lr_pi	Lr_vf	Time per ep	Time
33	274.2516632336623	380.34	39.1826171875	0.08544227	0.00029858571428571426	0.0009952857142857144	29.549711227416992	1009.2569954395294
34	251.1511152347877	351.61	39.20068359375	0.085443884	0.00029854285714285713	0.0009951428571428572	29.335876941680908	1038.6070535182953
35	261.67497720575955	364.38	38.952392578125	0.08544574	0.0002985	0.000995	29.71109104156494	1068.326354265213
36	242.57923451957333	345.41	38.9638671875	0.08544883	0.00029845714285714286	0.0009948571428571428	30.99736213684082	1099.3405966758728
37	238.04878621527993	322.72	38.7158203125	0.08545155	0.00029841428571428566	0.0009947142857142856	30.42486882209778	1129.7667548656464
38	305.3241183064057	410.64	38.98681640625	0.0854534	0.00029837142857142853	0.0009945714285714286	28.764577865600586	1158.532610654831
39	250.1186086456235	348.78	38.99169921875	0.085456096	0.0002983285714285714	0.0009944285714285715	28.749597549438477	1187.2968301773071
40	260.2622706014421	365.84	39.001708984375	0.08545705	0.00029828571428571426	0.0009942857142857143	27.920408010482788	1215.2316844463348
41	304.50457333790945	403.61	38.764892578125	0.08545933	0.0002982428571428571	0.000994142857142857	27.601619243621826	1242.8345420360565
42	304.75171450152743	411.26	39.019775390625	0.08545963	0.0002982	0.000994	28.567548751831055	1271.4187369346619
43	317.10184735405994	445.02	39.020263671875	0.08546048	0.00029815714285714285	0.000993857142857143	27.025729179382324	1298.445744752884
44	298.0148534851894	411.13	39.042236328125	0.08546233	0.00029811428571428566	0.0009937142857142857	27.127769231796265	1325.5747435092926
45	357.2319853707455	480.5	39.064697265625	0.08546353	0.0002980714285714285	0.0009935714285714285	29.143031358718872	1354.719033241272
46	290.7755763298529	397.53	39.37744140625	0.08546262	0.0002980285714285714	0.0009934285714285715	28.214015007019043	1382.9412648677826
47	300.0831699433692	415.34	39.13427734375	0.08546081	0.00029798571428571425	0.0009932857142857143	29.860040187835693	1412.8152484893799
48	311.6633612804278	421.66	39.153564453125	0.08545986	0.0002979428571428571	0.0009931428571428572	30.001245260238647	1442.8177092075348
49	315.37307364910686	456.44	39.288330078125	0.08545769	0.0002979	0.000993	29.400925397872925	1472.2198894023895
50	360.6185949122411	499.86	39.417724609375	0.08545513	0.00029785714285714284	0.000992857142857143	29.392079830169678	1501.627289533615
51	292.1582367046942	392.1	39.6806640625	0.0854521	0.00029781428571428565	0.0009927142857142856	29.266444206237793	1530.8949987888336
52	327.5753074744954	456.78	39.9365234375	0.085449696	0.0002977714285714285	0.0009925714285714286	29.394952297210693	1560.2981667518616
53	322.0603985176707	449.02	38.741455078125	0.08544911	0.00029772857142857143	0.0009924285714285714	29.740336179733276	1590.0555520057678
54	351.8909174060851	482.11	39.7421875	0.08544752	0.0002976857142857143	0.0009922857142857144	29.06974959373474	1619.140945672989
55	347.8987909834807	489.43	39.74267578125	0.08544657	0.0002976428571428571	0.000992142857142857	28.82649540901184	1647.9817025661469
56	397.18719046094907	531.74	39.760986328125	0.085446805	0.00029759999999999997	0.000992	27.943520307540894	1675.9387392997742
57	310.9837864865293	425.91	39.771240234375	0.08544663	0.00029755714285714283	0.0009918571428571429	27.79874277114868	1703.7387454509735
58	365.49319877253254	498.35	39.037109375	0.08544677	0.0002975142857142857	0.0009917142857142859	27.45475935935974	1731.19473695755
59	332.2845234403947	457.05	40.0361328125	0.08544701	0.00029747142857142856	0.0009915714285714285	28.110989570617676	1759.3069639205933
60	340.2255394253584	473.49	39.796142578125	0.08544629	0.0002974285714285714	0.0009914285714285715	27.519866228103638	1786.843073606491
61	370.66326281329793	492.68	39.798828125	0.08544531	0.0002973857142857143	0.0009912857142857143	27.091226816177368	1813.9504299163818
62	352.1871175703701	467.78	39.8017578125	0.08544475	0.0002973428571428571	0.000991142857142857	27.014859437942505	1840.9780659675598
63	320.2740719561838	429.52	39.804443359375	0.08544467	0.00029729999999999996	0.000991	28.61883544921875	1869.6140732765198
64	312.83717327404537	445.76	40.080322265625	0.08544501	0.0002972571428571428	0.000990857142857143	27.103405714035034	1896.718730688095
65	397.37677378585846	532.91	40.083984375	0.085445434	0.0002972142857142857	0.0009907142857142857	27.430372714996338	1924.1505815982819
66	316.68834996610406	429.01	39.834716796875	0.0854449	0.00029717142857142855	0.0009905714285714285	27.0664803981781	1951.233732700348
67	376.81676736754724	496.54	40.08544921875	0.085444	0.0002971285714285714	0.0009904285714285714	27.799793481826782	1979.0347411632538
68	347.2243434340073	461.56	40.111328125	0.08544364	0.0002970857142857143	0.0009902857142857144	29.60710310935974	2008.6431109905243
69	323.53446878812775	440.8	39.867919921875	0.085441925	0.0002970428571428571	0.0009901428571428572	29.282344579696655	2037.9267356395721
70	308.2018177488759	435.67	40.1318359375	0.08543999	0.00029699999999999996	0.00099	30.052423238754272	2067.98046207428
71	331.85678823055633	439.8	39.8681640625	0.08543841	0.0002969571428571428	0.0009898571428571428	29.03555989265442	2097.030753135681
72	348.0969437630832	462.66	39.899169921875	0.08543723	0.0002969142857142857	0.0009897142857142858	29.405340671539307	2126.437447786331
73	329.7857457974702	454.1	39.157958984375	0.08543625	0.00029687142857142855	0.0009895714285714286	29.242839097976685	2155.681804418564
74	358.90684207563913	478.26	39.6630859375	0.08543586	0.0002968285714285714	0.0009894285714285714	30.495519638061523	2186.1907510757446
75	360.3295968702157	490.17	40.17333984375	0.0854359	0.0002967857142857143	0.0009892857142857142	29.01860237121582	2215.2107536792755
76	389.3304688553286	522.14	40.4326171875	0.08543518	0.0002967428571428571	0.000989142857142857	27.214636087417603	2242.426733493805
77	353.7028088436771	494.09	40.186279296875	0.08543488	0.00029669999999999995	0.000989	27.25071406364441	2269.678756713867
78	341.6806156238436	454.07	40.1962890625	0.08543587	0.0002966571428571428	0.0009888571428571429	27.036931037902832	2296.7169246673584
79	367.76187367378554	499.54	39.708740234375	0.08543736	0.00029661428571428573	0.0009887142857142857	28.498541831970215	2325.2307374477386
80	396.6291887067779	525.99	39.960693359375	0.085437834	0.00029657142857142854	0.0009885714285714285	27.059526205062866	2352.2917029857635
81	347.02814063708223	471.52	40.473388671875	0.085438155	0.0002965285714285714	0.0009884285714285715	27.889235496520996	2380.1964540481567
82	341.6490273210714	472.55	39.724609375	0.08543775	0.00029648571428571427	0.0009882857142857143	27.529329299926758	2407.7270255088806
83	313.7001876748976	434.48	40.4912109375	0.08543701	0.00029644285714285713	0.0009881428571428571	28.731127977371216	2436.4707219600677
84	318.77851243649474	441.0	40.001220703125	0.08543539	0.0002964	0.000988	29.24290943145752	2465.737919807434
85	315.5455575363144	432.88	39.50830078125	0.085434794	0.00029635714285714286	0.000987857142857143	30.497185945510864	2496.2365431785583
86	270.5577392397504	369.19	40.016357421875	0.08543512	0.0002963142857142857	0.0009877142857142858	30.176993370056152	2526.4147565364838
87	312.13306602816107	431.57	39.273681640625	0.085436195	0.00029627142857142853	0.0009875714285714286	28.07902503013611	2554.4952113628387
88	324.2666482098695	449.97	39.784912109375	0.08543593	0.0002962285714285714	0.0009874285714285714	26.8165385723114	2581.32776427269
89	309.7452657728729	426.86	40.043212890625	0.085435696	0.00029618571428571426	0.0009872857142857144	27.07304310798645	2608.416231393814
90	255.68494646075015	346.92	40.801513671875	0.085435085	0.0002961428571428571	0.0009871428571428572	26.822914838790894	2635.254122018814
91	254.24859478603204	370.41	39.802001953125	0.08543434	0.0002961	0.000987	27.00704836845398	2662.26274394989
92	270.5607717929741	377.2	40.565673828125	0.085433304	0.00029605714285714285	0.0009868571428571428	28.518696069717407	2690.782724380493
93	276.39213922726225	387.39	40.566162109375	0.08543251	0.0002960142857142857	0.0009867142857142859	27.11669635772705	2717.9007847309113
94	332.4958218662447	431.93	40.816650390625	0.08543211	0.0002959714285714285	0.0009865714285714287	27.305556774139404	2745.220740556717
95	306.3481337719307	418.86	40.080810546875	0.08543093	0.0002959285714285714	0.0009864285714285715	27.397223234176636	2772.618746995926
96	313.8758467225173	422.08	39.874267578125	0.085428804	0.00029588571428571425	0.0009862857142857143	28.24216938018799	2800.8627319335938
97	314.7490283257394	422.88	40.10986328125	0.08542561	0.0002958428571428571	0.000986142857142857	27.505458116531372	2828.369105577469
98	296.2243458185863	394.55	40.869384765625	0.08542308	0.0002958	0.0009860000000000001	28.025545597076416	2856.408840894699
99	334.7597029407061	432.36	39.13134765625	0.085421614	0.00029575714285714284	0.000985857142857143	29.519811391830444	2885.9471242427826
100	314.947456243111	428.03	40.12353515625	0.08542034	0.0002957142857142857	0.0009857142857142857	29.363449811935425	2915.326738834381
101	308.6887268437351	401.52	40.140625	0.08542004	0.0002956714285714285	0.0009855714285714285	29.29457426071167	2944.622749567032
102	337.08099177405086	426.49	39.8916015625	0.085419774	0.0002956285714285714	0.0009854285714285716	29.342844486236572	2973.9670102596283
103	354.4345620296005	467.79	40.4052734375	0.085419066	0.00029558571428571425	0.0009852857142857144	29.295775413513184	3003.2710268497467
104	296.8522349334841	380.34	40.16796875	0.08541835	0.0002955428571428571	0.0009851428571428572	29.843703031539917	3033.123004436493
105	306.3631456908546	396.77	40.168212890625	0.08541628	0.00029549999999999997	0.000985	29.319461822509766	3062.4547317028046
106	353.77764099483966	468.97	40.432373046875	0.08541448	0.00029545714285714284	0.0009848571428571428	29.43329930305481	3091.889513015747
107	314.7283338643237	415.13	40.182373046875	0.08541327	0.0002954142857142857	0.0009847142857142858	29.75530242919922	3121.654764890671
108	333.9564259918773	446.65	40.195068359375	0.08541196	0.0002953714285714285	0.0009845714285714286	28.674323797225952	3150.3456320762634
109	347.84852802589455	473.23	39.94580078125	0.08540947	0.00029532857142857143	0.0009844285714285714	28.06779646873474	3178.4270148277283
110	353.9214005548897	474.14	40.696533203125	0.0854072	0.0002952857142857143	0.0009842857142857142	27.754090070724487	3206.1830291748047
111	363.3284671936454	484.29	40.2041015625	0.08540631	0.0002952428571428571	0.000984142857142857	27.354955911636353	3233.5390446186066
112	361.31530856027655	475.7	39.490966796875	0.08540616	0.00029519999999999997	0.000984	27.395768880844116	3260.943056344986
113	334.7645461540902	446.07	40.7421875	0.085406244	0.00029515714285714283	0.0009838571428571429	29.69841456413269	3290.643025159836
114	309.9907154049185	418.0	40.24658203125	0.08540508	0.0002951142857142857	0.0009837142857142857	29.84679865837097	3320.49112868309
115	357.81946373869863	472.13	40.75537109375	0.085404806	0.00029507142857142856	0.0009835714285714285	29.742281913757324	3350.2347419261932
116	358.9067994704962	471.48	40.264892578125	0.0854044	0.0002950285714285714	0.0009834285714285715	27.61562156677246	3377.8520793914795
117	347.87872911871864	462.11	40.274169921875	0.08540379	0.0002949857142857143	0.0009832857142857143	28.005435466766357	3405.872695684433
118	378.7151352291678	504.2	40.780029296875	0.08540219	0.0002949428571428571	0.0009831428571428571	26.983668088912964	3432.8709573745728
119	363.558880549671	482.45	40.030029296875	0.08540183	0.00029489999999999996	0.000983	27.00669765472412	3459.8939859867096
120	410.71725728705746	528.28	40.799560546875	0.08540121	0.0002948571428571428	0.000982857142857143	27.863517999649048	3487.7747914791107
121	375.98705231173994	525.57	40.802978515625	0.08539936	0.0002948142857142857	0.0009827142857142858	28.48437523841858	3516.27170753479
122	361.90516402863386	483.68	40.564697265625	0.08539789	0.00029477142857142855	0.0009825714285714286	26.87570595741272	3543.1630339622498
123	373.8139000349995	510.27	40.81982421875	0.085396565	0.0002947285714285714	0.0009824285714285714	26.82631015777588	3569.9987363815308
124	404.6114066883332	536.32	40.33251953125	0.08539501	0.0002946857142857143	0.0009822857142857144	28.73641538619995	3598.7365181446075
125	406.9614766925393	544.4	40.339111328125	0.08539307	0.0002946428571428571	0.0009821428571428572	27.823461294174194	3626.5747468471527
126	392.60444722565376	547.96	40.3408203125	0.08539099	0.00029459999999999995	0.000982	27.848912477493286	3654.4246249198914
127	388.6351365932545	511.94	40.59326171875	0.085389055	0.0002945571428571428	0.0009818571428571428	29.067450523376465	3683.506741285324
128	361.27136212561294	506.56	40.365478515625	0.085388005	0.0002945142857142857	0.0009817142857142858	27.31086564064026	3710.818501472473
129	330.4508629742119	470.17	40.35986328125	0.08538678	0.00029447142857142854	0.0009815714285714287	27.40523409843445	3738.2405791282654
130	348.5870593037722	493.62	40.880615234375	0.08538458	0.0002944285714285714	0.0009814285714285715	27.374154567718506	3765.6295433044434
131	343.9481721497522	500.35	40.386962890625	0.08538305	0.00029438571428571427	0.0009812857142857143	27.571765661239624	3793.2150416374207
132	370.07346755630005	516.11	40.387939453125	0.08538135	0.0002943428571428571	0.000981142857142857	26.432894229888916	3819.6561613082886
133	364.0397473197331	508.86	40.403076171875	0.08538028	0.00029429999999999994	0.000981	28.430524826049805	3848.0880188941956
134	341.8341283466982	474.64	40.660888671875	0.08537912	0.00029425714285714286	0.000980857142857143	27.185416221618652	3875.2747361660004
135	321.020615820601	453.45	40.421630859375	0.085377164	0.0002942142857142857	0.0009807142857142857	27.095255851745605	3902.371339082718
136	361.25536303781365	519.76	40.9267578125	0.085374504	0.00029417142857142854	0.0009805714285714285	27.03090476989746	3929.4299449920654
137	423.4816563544451	577.77	39.939208984375	0.08537275	0.0002941285714285714	0.0009804285714285715	28.051437854766846	3957.502730846405
138	410.1452988333905	559.86	40.69580078125	0.085371524	0.00029408571428571426	0.0009802857142857144	28.660926818847656	3986.1650037765503
139	379.72338769074054	540.16	40.705078125	0.08536943	0.0002940428571428571	0.0009801428571428572	27.895732641220093	4014.0750374794006
140	320.6097472183055	473.13	40.705078125	0.085366406	0.000294	0.00098	27.791508436203003	4041.874253988266
141	340.04691689906116	493.73	40.4677734375	0.08536294	0.00029395714285714285	0.000979857142857143	28.779463529586792	4070.670743227005
142	345.5547840472546	473.85	40.218017578125	0.08536106	0.0002939142857142857	0.0009797142857142858	29.198721885681152	4099.871126413345
143	355.5155320256355	500.37	40.4833984375	0.0853591	0.00029387142857142853	0.0009795714285714286	27.422443389892578	4127.294932842255
144	316.48250919790644	463.61	40.7333984375	0.08535823	0.0002938285714285714	0.0009794285714285714	26.654953002929688	4153.951296567917
145	374.8634717100961	520.81	40.491943359375	0.08535703	0.00029378571428571426	0.0009792857142857144	26.04735779762268	4180.0146951675415
146	310.24797222840783	449.23	40.51123046875	0.08535687	0.0002937428571428571	0.000979142857142857	30.151397705078125	4210.182742357254
147	317.0159813040486	447.79	40.278076171875	0.085356586	0.0002937	0.000979	29.34275531768799	4239.5270211696625
148	330.34737278112	483.2	40.77783203125	0.08535745	0.00029365714285714285	0.0009788571428571429	29.247879028320312	4268.783048629761
149	312.47450489389655	453.9	41.035400390625	0.08535933	0.0002936142857142857	0.0009787142857142859	29.75545382499695	4298.546735286713
150	341.82291608438436	478.23	40.294921875	0.08536017	0.0002935714285714285	0.0009785714285714285	29.779667615890503	4328.338736772537
151	319.3683960342455	454.35	40.804443359375	0.085359626	0.0002935285714285714	0.0009784285714285715	29.615440607070923	4357.955544233322
152	305.1028036736455	438.67	40.3203125	0.08535874	0.00029348571428571425	0.0009782857142857143	29.294177770614624	4387.251002788544
153	303.5213734421764	456.08	41.071044921875	0.085357495	0.0002934428571428571	0.0009781428571428571	28.786620378494263	4416.038556337357
154	344.5233156621739	506.98	40.8271484375	0.08535532	0.0002934	0.000978	26.801050424575806	4442.856476783752
155	336.1465759203659	511.67	40.57763671875	0.08535432	0.00029335714285714284	0.000977857142857143	26.969621658325195	4469.840970277786
156	362.4018643179326	525.97	40.590087890625	0.08535427	0.0002933142857142857	0.0009777142857142858	28.457502365112305	4498.312809467316
157	347.33709484387805	528.52	40.3486328125	0.08535341	0.0002932714285714285	0.0009775714285714286	27.68737554550171	4526.0147523880005
158	316.16157641791256	488.59	40.848876953125	0.08535286	0.0002932285714285714	0.0009774285714285714	27.525716304779053	4553.541860818863
159	349.71237058647534	542.03	40.6181640625	0.085352026	0.0002931857142857143	0.0009772857142857144	28.43604302406311	4581.991412162781
160	286.2542124346439	456.83	40.370849609375	0.08535162	0.0002931428571428571	0.0009771428571428572	30.03417992591858	4612.027140617371
161	341.11473636342146	532.63	40.635009765625	0.08535105	0.00029309999999999997	0.000977	29.806252002716064	4641.849680662155
162	323.98236401917103	493.77	40.6435546875	0.08535115	0.00029305714285714283	0.0009768571428571428	28.671674013137817	4670.535048484802
163	324.10213555164205	517.75	40.39892578125	0.08535106	0.0002930142857142857	0.0009767142857142858	26.657771587371826	4697.201138496399
164	347.7692669056287	557.04	39.66162109375	0.085351475	0.00029297142857142856	0.0009765714285714286	27.575358867645264	4724.790736198425
165	342.95883192822834	540.97	40.4052734375	0.08535091	0.0002929285714285714	0.0009764285714285714	26.887420654296875	4751.686736345291
166	334.93376860002195	530.71	40.4052734375	0.08534994	0.0002928857142857143	0.0009762857142857144	27.218631982803345	4778.9067969322205
167	411.21599497722184	619.4	40.677734375	0.08534882	0.0002928428571428571	0.0009761428571428571	28.84311318397522	4807.751022815704
168	349.46485336293483	537.86	40.685546875	0.08534739	0.00029279999999999996	0.000976	26.860222339630127	4834.612636089325
169	375.7118453512508	590.34	40.198974609375	0.08534502	0.0002927571428571428	0.0009758571428571429	27.251622438430786	4861.88277888298
170	428.22212673171964	653.82	40.45166015625	0.08534399	0.0002927142857142857	0.0009757142857142858	27.31798529624939	4889.202748537064
171	419.5288600717785	630.77	40.7099609375	0.08534295	0.00029267142857142855	0.0009755714285714285	28.29246997833252	4917.507619857788
172	432.7364811132272	642.21	40.72265625	0.08534252	0.0002926285714285714	0.0009754285714285714	27.103739261627197	4944.627060890198
173	415.3407462465817	614.5	40.47998046875	0.08534194	0.0002925857142857143	0.0009752857142857143	26.85067105293274	4971.478733062744
174	484.47948104078904	705.44	40.48291015625	0.085341536	0.0002925428571428571	0.0009751428571428571	26.856274604797363	4998.336359739304
175	443.93366960350727	664.37	40.7412109375	0.08533996	0.00029249999999999995	0.000975	27.417999505996704	5025.769340515137
176	416.52259203245063	630.45	40.7412109375	0.08533842	0.0002924571428571428	0.0009748571428571429	26.943362951278687	5052.726731538773
177	519.8358719611043	742.12	40.76171875	0.0853386	0.0002924142857142857	0.0009747142857142858	26.825026273727417	5079.553551673889
178	519.4922488551647	729.87	39.272216796875	0.08533973	0.00029237142857142855	0.0009745714285714286	26.616033792495728	5106.17090344429
179	498.6576132932448	717.4	39.28173828125	0.08534124	0.0002923285714285714	0.0009744285714285714	27.237151861190796	5133.40966963768
180	453.54228221705927	681.68	40.5341796875	0.08534211	0.0002922857142857143	0.0009742857142857143	26.92736554145813	5160.350741624832
181	484.8675727959681	699.88	40.05126953125	0.085342355	0.00029224285714285714	0.0009741428571428572	27.271352529525757	5187.630740880966
182	541.1449373374085	769.27	39.5546875	0.085343756	0.00029219999999999995	0.000974	27.146509885787964	5214.778738975525
183	493.6880114034718	701.44	40.8076171875	0.08534389	0.0002921571428571428	0.0009738571428571428	28.267558097839355	5243.054740905762
184	537.6800197677817	734.26	40.566650390625	0.08534359	0.0002921142857142857	0.0009737142857142858	26.951371431350708	5270.010746240616
185	482.73496188918676	707.93	40.82373046875	0.085342914	0.00029207142857142854	0.0009735714285714286	27.387088298797607	5297.398819923401
186	510.307190217475	754.77	40.58251953125	0.08534186	0.0002920285714285714	0.0009734285714285715	27.007461071014404	5324.418889284134
187	423.6928295662051	640.72	40.83984375	0.085341096	0.00029198571428571427	0.0009732857142857143	27.370731115341187	5351.791038036346
188	469.787664619923	693.66	40.5966796875	0.085341014	0.0002919428571428571	0.0009731428571428571	26.931376695632935	5378.7348420619965
189	476.5895217612481	695.56	39.360595703125	0.085341275	0.0002919	0.000973	27.123454332351685	5405.870730400085
190	505.3490702984756	737.18	40.613037109375	0.08534064	0.00029185714285714286	0.0009728571428571429	26.911409854888916	5432.794733047485
191	474.8042918636195	706.06	40.619873046875	0.08534104	0.0002918142857142857	0.0009727142857142857	27.114808797836304	5459.910933256149
192	520.2369500144644	722.32	40.88037109375	0.08534131	0.00029177142857142853	0.0009725714285714285	28.103490352630615	5488.01904797554
193	487.4589786820781	715.61	40.887939453125	0.08534158	0.0002917285714285714	0.0009724285714285715	28.571306705474854	5516.602773666382
194	514.6300928876095	736.76	40.8935546875	0.08534091	0.00029168571428571426	0.0009722857142857144	26.79155206680298	5543.4110288619995
195	510.9319706001149	736.04	39.659912109375	0.085340716	0.0002916428571428571	0.0009721428571428572	26.763360738754272	5570.182735204697
196	549.5387427443385	783.4	40.909912109375	0.08533919	0.0002916	0.000972	27.852614641189575	5598.047965764999
197	542.3196555676353	764.49	40.91796875	0.08533692	0.00029155714285714285	0.0009718571428571429	26.95150113105774	5625.011294364929
198	520.5970383591688	744.82	40.92578125	0.08533383	0.0002915142857142857	0.0009717142857142858	26.703493356704712	5651.728615999222
199	564.4987544601493	787.3	40.934814453125	0.08533088	0.0002914714285714285	0.0009715714285714285	27.006240606307983	5678.749680995941
200	511.7870020183597	711.15	40.936767578125	0.08532939	0.0002914285714285714	0.0009714285714285714	27.139575004577637	5705.92675614357
201	529.0508437039871	755.02	40.94873046875	0.085328996	0.00029138571428571425	0.0009712857142857144	27.429651498794556	5733.3692309856415
202	541.5044830140657	746.04	40.708740234375	0.085328884	0.0002913428571428571	0.0009711428571428573	27.167666912078857	5760.550901174545
203	528.4501413788278	743.15	40.720458984375	0.085330494	0.0002913	0.000971	30.130419731140137	5790.682732105255
204	525.2277469148753	736.18	41.21875	0.08533124	0.00029125714285714284	0.0009708571428571429	30.475688934326172	5821.17102599144
205	550.3800543218221	734.46	41.475830078125	0.085330606	0.0002912142857142857	0.0009707142857142858	29.87290859222412	5851.060216188431
206	510.68257046903506	719.62	40.746826171875	0.085330166	0.0002911714285714285	0.0009705714285714285	29.420496463775635	5880.495852231979
207	502.5760265565981	686.83	40.755615234375	0.08532957	0.0002911285714285714	0.0009704285714285714	29.68399953842163	5910.195145845413
208	474.39676130644	653.86	41.505615234375	0.08532909	0.00029108571428571424	0.0009702857142857143	30.18539786338806	5940.381842374802
209	542.2962977334291	745.38	41.511474609375	0.085328154	0.0002910428571428571	0.0009701428571428572	29.604980945587158	5969.987830877304
210	502.489760426569	711.48	41.7685546875	0.08532799	0.00029099999999999997	0.0009699999999999999	29.28656005859375	5999.290007829666
211	495.5439447361834	691.23	41.52734375	0.08532896	0.00029095714285714284	0.0009698571428571429	30.123349905014038	6029.43874835968
212	485.82189672434265	695.14	41.78515625	0.085330226	0.0002909142857142857	0.0009697142857142858	30.007391691207886	6059.458729982376
213	507.3964773476567	719.44	41.29345703125	0.08533085	0.0002908714285714285	0.0009695714285714286	29.331721544265747	6088.807094335556
214	498.4047665180874	696.13	41.802978515625	0.08533025	0.0002908285714285714	0.0009694285714285714	26.4062659740448	6115.214801073074
215	472.3472626011345	672.35	41.559814453125	0.08532932	0.0002907857142857143	0.0009692857142857143	26.9034206867218	6142.130737781525
216	499.00992662465507	701.52	41.5693359375	0.08532876	0.00029074285714285715	0.0009691428571428572	27.275293588638306	6169.407015800476
217	490.990020086692	700.46	40.583740234375	0.085327245	0.00029069999999999996	0.000969	27.042730808258057	6196.461863040924
218	520.2618537097339	737.83	41.58447265625	0.08532574	0.00029065714285714283	0.0009688571428571428	26.955563068389893	6223.431031703949
219	544.6855430700339	763.88	42.090576171875	0.08532494	0.0002906142857142857	0.0009687142857142857	27.29430627822876	6250.726781845093
220	599.6067977736296	794.45	41.348876953125	0.08532416	0.00029057142857142856	0.0009685714285714286	27.975751399993896	6278.704060792923
221	553.8479939739832	757.83	41.603271484375	0.08532235	0.0002905285714285714	0.0009684285714285715	26.952731370925903	6305.672281265259
222	570.8987647310402	772.1	41.36376953125	0.08532096	0.0002904857142857143	0.0009682857142857143	26.815110206604004	6332.488706588745
223	596.5603338819212	773.15	40.63037109375	0.08532009	0.00029044285714285715	0.0009681428571428572	27.31226420402527	6359.802767753601
