,0,0,0,0,0,0,0
0,78.25832414627075,3.8746612,0.026592450124487597,0.006863167823570998,-6.732045,-1.4017552380945304e-05,2.0822130599809385e-06
1,78.29152417182922,3.8296354,0.05010150459042641,0.013082578260545584,-6.7603006,-2.5335274399704206e-05,3.747654987959584e-06
2,78.32497715950012,3.789806,0.05695152122388344,0.015027556262772825,-6.785025,-2.8463156189649998e-05,4.194996435115133e-06
3,78.35816740989685,3.7783813,0.06284625102886893,0.0166331148834018,-6.792018,-3.114148883001137e-05,4.585012748819671e-06
4,78.39157772064209,3.7686071,0.06817957088381106,0.01809145086194247,-6.797964,-3.3558633743931085e-05,4.9365711953870256e-06
5,78.42491698265076,3.7598119,0.0730182813746481,0.0194207273501995,-6.803288,-3.574399333579635e-05,5.253929192094299e-06
6,78.45824933052063,3.7518802,0.07743209014780167,0.020638209820597324,-6.8080626,-3.772927719174512e-05,5.541852310518341e-06
7,78.49170327186584,3.744693,0.0814808170880484,0.021759011005505962,-6.812366,-3.954198921239824e-05,5.804442856059079e-06
8,78.52482271194458,3.7381468,0.08521613369211278,0.022796358373148782,-6.816263,-4.120615434790238e-05,6.0452704283542176e-06
9,78.55827498435974,3.7321525,0.08868260677529514,0.023761785639281774,-6.819811,-4.274268325258063e-05,6.267429417649335e-06
10,78.59150648117065,3.7266333,0.09191859821974602,0.02466531868462868,-6.8230577,-4.416972455363744e-05,6.4735968548937925e-06
11,78.62497973442078,3.7215226,0.09495707826030023,0.025515652930480043,-6.826046,-4.550299594063973e-05,6.666083997583033e-06
12,78.65838432312012,3.7167633,0.09782637892519103,0.026320314783338915,-6.8288126,-4.675610372770443e-05,6.846886343506381e-06
13,78.69161486625671,3.7123067,0.10055084262546843,0.027085812063675156,-6.8313866,-4.794082329792592e-05,7.01772953903547e-06
14,78.72551584243774,3.7081096,0.10315125417657148,0.027817746729271585,-6.833795,-4.906728040546432e-05,7.180092452027572e-06
15,78.75822329521179,3.704137,0.10564551007111067,0.028520950384271583,-6.8360605,-5.01442546017788e-05,7.3352560916962864e-06
16,78.79142737388611,3.7003574,0.10804885232988377,0.029199571707747212,-6.838203,-5.117927573875747e-05,7.484316579660766e-06
17,78.82485485076904,3.6967442,0.1103743608174267,0.02985718100562951,-6.840238,-5.217885123015597e-05,7.628221490332223e-06
18,78.85830283164978,3.693274,0.11263317230328387,0.03049683604799319,-6.842181,-5.314856340461433e-05,7.767780742192765e-06
19,78.89138150215149,3.6899278,0.11483483918020068,0.031121161414078075,-6.844043,-5.4093237414040256e-05,7.903696567736534e-06
20,78.92468285560608,3.6866899,0.1169875264752425,0.03173240253959559,-6.8458333,-5.50170321965676e-05,8.036571995429338e-06
21,78.9589409828186,3.6835446,0.11909811679501991,0.032332475528706724,-6.8475633,-5.592348825151398e-05,8.166918080630246e-06
22,78.99155044555664,3.6804807,0.12117255387041062,0.03292302368482063,-6.849238,-5.6815692199486454e-05,8.295184496816944e-06
23,79.02483892440796,3.6774876,0.12321585812439678,0.03350544478518883,-6.8508654,-5.769628278805972e-05,8.421751081347124e-06
