Time,Command Linear Velocity,Command Angular Velocity,Robot's Linear Velocity,Robot's Angular Velocity
0.1,-0.5,-1.5,-0.2562284167858848,-0.032216610887022774
0.2,-0.5,-1.5,-0.2656726764847055,-0.11807071421171274
0.3,-0.5,-1.5,-0.4349405621020142,-0.028369150127148524
0.4,-0.5,-1.5,-0.42943434522633683,-0.04135252115387301
0.5,-0.5,-1.5,-0.47058009429980113,-0.03606906396687409
0.6,-0.5,-1.5,-0.44482314178465016,-0.03322825936764969
0.7,-0.5,-1.5,-0.4732840907096448,-0.03532585652929107
0.8,-0.5,-1.5,-0.45986766572234516,-0.04580361548800633
0.9,-0.33896970748901367,-1.5,-0.3997616029535988,-0.04676156791563892
1.0,-0.27230527997016907,-1.5,-0.2763375660262785,-0.046418131542350985
1.1,0.8345816135406494,-1.5,0.3766224529140632,0.000703742960344352
1.2,1.0,-1.5,0.758920109677893,-0.0399594671364962
1.3,1.0,-1.5,0.9053853154965223,-0.04987659402320517
1.4,1.0,-1.5,1.171596516501899,-0.01280718139396564
1.5,1.0,-1.5,1.134207755433004,-0.06658342142172807
1.6,1.0,-1.5,0.9838524831278365,-0.046430823701336395
1.7,1.0,-1.5,0.8714997262210694,-0.060603608991828206
1.8,1.0,-1.5,0.8875056448009462,-0.05317491755202969
1.9,1.0,-1.5,0.9725475524529661,-0.06171215205016867
2.0,1.0,-1.5,1.1695242050970198,-0.05111484129285593
2.1,1.0,-1.5,1.1107389825924634,-0.08218206418668174
2.2,1.0,-1.5,0.9501347353513773,-0.05727472631717399
2.3,1.0,-1.5,0.9175376905300575,-0.07966387449655404
2.4,1.0,-1.5,0.9541120232473416,-0.10130250098183327
2.5,0.6168839335441589,-1.5,0.8817868825868667,-0.09871776911722288
2.6,0.5597635507583618,-1.5,0.8014733918010997,-0.10263033203710932
2.7,-0.4708031713962555,-1.5,0.23307353747100287,-0.08750136408412476
2.8,-0.5,-1.5,-0.16083769017118515,-0.07285231446471772
2.9,-0.5,-1.5,-0.24323013181780245,-0.1256150090046201
3.0,-0.5,-1.5,-0.2842580280074991,-0.11462164326064414
3.1,-0.5,-1.5,-0.33846682051039473,-0.14735166736352956
3.2,-0.5,-1.5,-0.3033864831317589,-0.12649325660471
3.3,-0.5,-1.5,-0.3481634649163229,-0.1375343759125128
3.4,-0.5,-1.5,-0.3274404393769602,-0.17617433641345479
3.5,-0.0541633740067482,-1.5,-0.23769473632396693,-0.20207127317092222
3.6,0.07081980258226395,-1.5,-0.13825301976548907,-0.21642564327129835
3.7,0.14842689037322998,-1.5,-0.04287017841552278,-0.21308473755512386
3.8,0.315176397562027,-1.4212620258331299,0.10471385915317578,-0.2230396343969968
3.9,0.512127697467804,-1.1977238655090332,0.3203126292703294,-0.16406993835286102
4.0,0.8054923415184021,-1.0035818815231323,0.6565248798759575,-0.15812757972713584
4.1,0.9812381267547607,-1.1398595571517944,0.8621208594513519,-0.20288759922638683
4.2,1.0,-0.997566282749176,0.9730692271994703,-0.22143626843621617
4.3,0.17899486422538757,-1.008655071258545,0.36889740419847555,-0.15620168834387055
4.4,-0.15577997267246246,-0.6711940765380859,-0.07409999408653724,-0.14718285598720593
4.5,-0.5,-0.16021594405174255,-0.5074712697532879,-0.043127589343539816
4.6,-0.5,0.0879078209400177,-0.5053551649950632,0.020176716583685337
4.7,-0.25523197650909424,-0.07080253958702087,-0.26108763592237194,-0.016914995598685277
4.8,-0.11056926101446152,-0.14251244068145752,-0.10428877202820422,-0.03607289488790202
4.9,0.5822367668151855,-0.11867938935756683,0.5760144214860611,-0.02786635825927185
5.0,1.0,-0.25997498631477356,0.9911698125858767,-0.06479149889292207
5.1,1.0,0.2326957881450653,1.0125199410178725,0.056302529582611706
5.2,1.0,0.2331857979297638,1.002881554065594,0.0589175839524471
5.3,1.0,0.49672678112983704,0.9705850490071459,0.11590908660012332
5.4,1.0,0.434047132730484,1.0139509899584642,0.0916193388820617
5.5,1.0,0.2575409710407257,0.970888604649487,0.060454415663599964
5.6,1.0,0.18433649837970734,1.0025907854529064,0.03435374677414613
5.7,1.0,0.2739185094833374,1.0104625531329559,0.05119476782879987
5.8,1.0,0.2304459512233734,1.0109412111148335,0.04980816730877668
5.9,1.0,0.5545057654380798,1.0281695408187002,0.10214925950218481
6.0,1.0,0.4632433354854584,0.9888592912427275,0.08898634711584318
6.1,1.0,0.35254043340682983,0.9647122380789167,0.05639656241051477
6.2,1.0,0.2717500925064087,0.9888901259827739,0.0500844139407417
6.3,1.0,0.8873903155326843,0.975148832572848,0.14690807583247695
6.4,1.0,0.7906531691551208,0.9994906887476207,0.13953151169916625
6.5,1.0,0.6069801449775696,1.0047774543483643,0.10880106686015256
6.6,1.0,0.46480533480644226,1.0106024616616243,0.08097755842754038
6.7,1.0,0.05054527893662453,1.0035937357102185,0.005134122398480278
6.8,1.0,-0.002277906984090805,1.0031699003780399,-0.000966102036984768
6.9,1.0,-0.17595091462135315,0.9924037515063422,-0.03073545366173456
7.0,1.0,-0.165971577167511,1.0162684603075298,-0.021782354226224057
7.1,1.0,0.45652124285697937,1.0017186719481304,0.0647498050538084
7.2,1.0,0.4424230754375458,0.977264731662935,0.06627814676427721
7.3,1.0,0.14743506908416748,1.0058655883949406,0.0226981199240744
7.4,1.0,0.08246949315071106,1.0028434819207626,0.01149581448330161
7.5,1.0,-1.5,0.9739445579241447,-0.21907034244048168
7.6,1.0,-1.5,0.9814863946650799,-0.23288049778503098
7.7,1.0,-1.457116723060608,0.9659056075000901,-0.2554298442086502
7.8,1.0,-1.2687181234359741,0.9974921430998593,-0.27712156878449273
7.9,1.0,-0.6591494679450989,0.9957733321489276,-0.1414209539460351
8.0,1.0,-0.4497005045413971,1.0017397089450732,-0.10243844866667998
8.1,1.0,-0.5398194193840027,0.9886827850026354,-0.11543295782128445
8.2,1.0,-0.4656391739845276,0.9856236444346825,-0.10855228601644719
8.3,1.0,-0.437183141708374,1.0069106177613376,-0.10055716603642505
8.4,1.0,-0.3697066605091095,0.9887116276489349,-0.09655380182859731
8.5,1.0,-0.5196777582168579,0.9736819532446276,-0.12817616222238354
8.6,1.0,-0.45637285709381104,1.000960732808127,-0.11744473559167468
8.7,1.0,0.17862756550312042,1.001242587077927,0.046836761144263904
8.8,1.0,0.2510840594768524,1.0416439870879763,0.04078098671635358
8.9,1.0,0.38921594619750977,0.9848289111396475,0.10609378871246292
9.0,1.0,0.3860599100589752,0.9970643685024335,0.10267578276192699
9.1,1.0,0.3921619951725006,1.0268753544497398,0.08873824963346998
9.2,1.0,0.3192954361438751,0.9987238532172203,0.07854770249069074
9.3,1.0,0.44539961218833923,0.9873905887580932,0.10753635255276438
9.4,1.0,0.41283300518989563,0.9668521567058553,0.07608037896272665
9.5,1.0,0.704695463180542,0.9994362503622931,0.16015305756413062
9.6,1.0,0.6785051822662354,0.9907067195936723,0.14619937461123422
9.7,1.0,1.3469808101654053,0.9861220570485659,0.2690538965961946
9.8,1.0,1.330143928527832,1.0466118992066311,0.27642623627139806
9.9,1.0,1.4722223281860352,0.9725243652946206,0.23253456076657536
10.0,1.0,1.4057273864746094,0.9820879157191368,0.18249052296679916
10.1,1.0,1.5,1.0735667162893319,0.2115320510084036
