Time,Command Linear Velocity,Command Angular Velocity,Robot's Linear Velocity,Robot's Angular Velocity
0.1,"tensor(1., dtype=torch.float64)","tensor(-0.3499, dtype=torch.float64)",0.7726828328227302,0.02501212195715949
0.2,"tensor(1., dtype=torch.float64)","tensor(-0.5028, dtype=torch.float64)",1.0190222369244424,0.06043607588318933
0.3,"tensor(1., dtype=torch.float64)","tensor(-0.6348, dtype=torch.float64)",1.0169183265979151,-0.12493454568554929
0.4,"tensor(1., dtype=torch.float64)","tensor(-0.7020, dtype=torch.float64)",1.010158944780126,-0.23260759840564707
0.5,"tensor(1., dtype=torch.float64)","tensor(-0.5063, dtype=torch.float64)",1.000817073540506,-0.23063309326213755
0.6,"tensor(1., dtype=torch.float64)","tensor(-0.1670, dtype=torch.float64)",1.0047665520520186,-0.15688362040109785
0.7,"tensor(1., dtype=torch.float64)","tensor(0.3285, dtype=torch.float64)",1.010477261503132,-0.08411124750247867
0.8,"tensor(1., dtype=torch.float64)","tensor(0.5231, dtype=torch.float64)",1.0073102684249668,0.07453284581462555
0.9,"tensor(1., dtype=torch.float64)","tensor(0.6464, dtype=torch.float64)",1.0034958981805524,0.1611701264653095
1.0,"tensor(1., dtype=torch.float64)","tensor(0.5256, dtype=torch.float64)",1.0000549174505962,0.17663205677340393
1.1,"tensor(1., dtype=torch.float64)","tensor(0.2536, dtype=torch.float64)",1.0051539995519612,0.1119750536474855
1.2,"tensor(1., dtype=torch.float64)","tensor(0.0185, dtype=torch.float64)",1.0096961065421906,0.04246989440046673
1.3,"tensor(1., dtype=torch.float64)","tensor(0.1527, dtype=torch.float64)",1.0001325758108406,0.038973079033759565
1.4,"tensor(1., dtype=torch.float64)","tensor(0.0933, dtype=torch.float64)",1.005192058535406,0.01694906306806257
1.5,"tensor(1., dtype=torch.float64)","tensor(-0.1299, dtype=torch.float64)",0.9939495754679537,-0.02853535359216305
1.6,"tensor(1., dtype=torch.float64)","tensor(-0.1562, dtype=torch.float64)",1.0022910742961735,-0.06563579617604687
1.7,"tensor(1., dtype=torch.float64)","tensor(0.4274, dtype=torch.float64)",0.9884292215479027,0.04266356840716037
1.8,"tensor(1., dtype=torch.float64)","tensor(0.4891, dtype=torch.float64)",0.9897349560968356,0.10529576107027527
1.9,"tensor(1., dtype=torch.float64)","tensor(0.5415, dtype=torch.float64)",1.0009607052448521,0.14379825580502664
2.0,"tensor(1., dtype=torch.float64)","tensor(0.4148, dtype=torch.float64)",1.004755823031714,0.14168940060036952
2.1,"tensor(1., dtype=torch.float64)","tensor(0.6550, dtype=torch.float64)",0.9972781949738763,0.1823137330592604
2.2,"tensor(1., dtype=torch.float64)","tensor(0.4928, dtype=torch.float64)",1.0039807946572632,0.1773280254050436
2.3,"tensor(1., dtype=torch.float64)","tensor(0.3030, dtype=torch.float64)",1.0078177434418527,0.1358334827877997
2.4,"tensor(1., dtype=torch.float64)","tensor(0.0992, dtype=torch.float64)",1.0014914184539903,0.07541127408463492
2.5,"tensor(1., dtype=torch.float64)","tensor(-0.1123, dtype=torch.float64)",0.9960918344465783,0.007214062126222409
2.6,"tensor(1., dtype=torch.float64)","tensor(-0.2052, dtype=torch.float64)",0.9939114363349343,-0.03588607181625207
2.7,"tensor(1., dtype=torch.float64)","tensor(-0.4314, dtype=torch.float64)",1.0020356802753727,-0.1188359619856621
2.8,"tensor(1., dtype=torch.float64)","tensor(-0.4079, dtype=torch.float64)",1.0014312686809563,-0.15920313782672327
2.9,"tensor(1., dtype=torch.float64)","tensor(-0.4112, dtype=torch.float64)",1.0039342189623857,-0.17703109663449018
3.0,"tensor(1., dtype=torch.float64)","tensor(-0.2481, dtype=torch.float64)",1.0021748808707263,-0.1487563627530882
3.1,"tensor(1., dtype=torch.float64)","tensor(-0.4808, dtype=torch.float64)",1.0015540342774358,-0.18988810618132743
3.2,"tensor(1., dtype=torch.float64)","tensor(-0.3233, dtype=torch.float64)",1.0054317502936037,-0.1651113101463798
3.3,"tensor(1., dtype=torch.float64)","tensor(-0.7183, dtype=torch.float64)",0.998100193653392,-0.2426482350909806
3.4,"tensor(1., dtype=torch.float64)","tensor(-0.5469, dtype=torch.float64)",1.0024637955715416,-0.24866345291870293
3.5,"tensor(1., dtype=torch.float64)","tensor(-0.0701, dtype=torch.float64)",1.0042367130358276,-0.15298407450143311
3.6,"tensor(1., dtype=torch.float64)","tensor(0.1601, dtype=torch.float64)",1.0099614886082973,-0.06025467705366651
3.7,"tensor(1., dtype=torch.float64)","tensor(-0.1057, dtype=torch.float64)",1.0001046760375425,-0.0747546456633692
3.8,"tensor(1., dtype=torch.float64)","tensor(-0.0562, dtype=torch.float64)",1.0026489300816115,-0.06332051793281951
3.9,"tensor(1., dtype=torch.float64)","tensor(-0.1047, dtype=torch.float64)",0.9989180480379335,-0.0690143259499661
4.0,"tensor(1., dtype=torch.float64)","tensor(-0.0605, dtype=torch.float64)",1.0000574336834545,-0.05492296879058079
4.1,"tensor(1., dtype=torch.float64)","tensor(-0.0207, dtype=torch.float64)",1.0040818685906836,-0.026886203959588448
4.2,"tensor(1., dtype=torch.float64)","tensor(0.0180, dtype=torch.float64)",1.0040071014192464,-0.02165644149228177
4.3,"tensor(1., dtype=torch.float64)","tensor(0.2689, dtype=torch.float64)",0.998857710959449,0.025957734375149404
4.4,"tensor(1., dtype=torch.float64)","tensor(0.2927, dtype=torch.float64)",1.0033891524656113,0.05672691212559238
4.5,"tensor(1., dtype=torch.float64)","tensor(0.2890, dtype=torch.float64)",1.0017818881966194,0.07739010526465405
4.6,"tensor(1., dtype=torch.float64)","tensor(0.2499, dtype=torch.float64)",1.0039764239035587,0.08224567252020616
4.7,"tensor(1., dtype=torch.float64)","tensor(0.7717, dtype=torch.float64)",0.9880061029045556,0.18903544568212513
4.8,"tensor(1., dtype=torch.float64)","tensor(0.7424, dtype=torch.float64)",1.0064958473990033,0.2406752487548135
4.9,"tensor(1., dtype=torch.float64)","tensor(0.3857, dtype=torch.float64)",1.0053791422948877,0.18909547345720035
5.0,"tensor(1., dtype=torch.float64)","tensor(0.2124, dtype=torch.float64)",0.9965136149554751,0.12326672287232919
5.1,"tensor(1., dtype=torch.float64)","tensor(-0.3383, dtype=torch.float64)",0.9865600221463685,-0.03624020867360417
5.2,"tensor(1., dtype=torch.float64)","tensor(-0.4763, dtype=torch.float64)",1.007975162434926,-0.14314283000550296
5.3,"tensor(1., dtype=torch.float64)","tensor(-0.6749, dtype=torch.float64)",1.0025594847561925,-0.2353720611020896
5.4,"tensor(1., dtype=torch.float64)","tensor(-0.6383, dtype=torch.float64)",1.0038163046272617,-0.27375997765848636
5.5,"tensor(0.8768, dtype=torch.float64)","tensor(-0.6075, dtype=torch.float64)",0.8840821226247028,-0.25910622678559564
5.6,"tensor(0.7755, dtype=torch.float64)","tensor(-0.4466, dtype=torch.float64)",0.7706682991684498,-0.21506275114944615
5.7,"tensor(0.8360, dtype=torch.float64)","tensor(-0.4146, dtype=torch.float64)",0.834293866149828,-0.20597572119102858
5.8,"tensor(0.9088, dtype=torch.float64)","tensor(-0.3308, dtype=torch.float64)",0.9100114644773094,-0.1529436466822416
5.9,"tensor(1., dtype=torch.float64)","tensor(-0.1533, dtype=torch.float64)",1.0032314420917081,-0.10526941919042007
6.0,"tensor(1., dtype=torch.float64)","tensor(-0.1002, dtype=torch.float64)",1.0020615223181881,-0.08159434503961259
6.1,"tensor(0.9785, dtype=torch.float64)","tensor(0.1206, dtype=torch.float64)",0.9791483056724488,-0.00811204995110456
6.2,"tensor(0.9751, dtype=torch.float64)","tensor(0.1769, dtype=torch.float64)",0.9792977530187155,0.04439960835612108
6.3,"tensor(1., dtype=torch.float64)","tensor(0.5211, dtype=torch.float64)",0.9920992609085484,0.11270896731687283
6.4,"tensor(1., dtype=torch.float64)","tensor(0.5230, dtype=torch.float64)",1.003268412743372,0.17361828040183114
6.5,"tensor(1., dtype=torch.float64)","tensor(0.4045, dtype=torch.float64)",1.0048871230442697,0.148567677400165
6.6,"tensor(1., dtype=torch.float64)","tensor(0.3380, dtype=torch.float64)",1.0020028083629573,0.11610754037728085
6.7,"tensor(0.9417, dtype=torch.float64)","tensor(0.6049, dtype=torch.float64)",0.9392205051745657,0.184816032737123
6.8,"tensor(0.9065, dtype=torch.float64)","tensor(0.6058, dtype=torch.float64)",0.9104912552601258,0.20661686505578328
6.9,"tensor(0.9341, dtype=torch.float64)","tensor(0.6133, dtype=torch.float64)",0.9312618064258126,0.20212264022132528
7.0,"tensor(0.9548, dtype=torch.float64)","tensor(0.5510, dtype=torch.float64)",0.9550270218849153,0.20653982161466175
7.1,"tensor(0.6480, dtype=torch.float64)","tensor(0.7368, dtype=torch.float64)",0.6432690653916373,0.24148950969545704
7.2,"tensor(0.3403, dtype=torch.float64)","tensor(0.7746, dtype=torch.float64)",0.3375308821306532,0.25531968499551216
7.3,"tensor(0.0879, dtype=torch.float64)","tensor(0.8796, dtype=torch.float64)",0.08426377928428923,0.301657101227134
7.4,"tensor(-0.1360, dtype=torch.float64)","tensor(0.9147, dtype=torch.float64)",-0.13377685903240752,0.3322365275623067
7.5,"tensor(-0.3374, dtype=torch.float64)","tensor(0.9364, dtype=torch.float64)",-0.3335963650023214,0.37951863798274826
7.6,"tensor(-0.4853, dtype=torch.float64)","tensor(0.9465, dtype=torch.float64)",-0.49052162545087813,0.3980368162007002
7.7,"tensor(-0.5000, dtype=torch.float64)","tensor(0.8681, dtype=torch.float64)",-0.5071122219603645,0.38026886577374225
7.8,"tensor(-0.5000, dtype=torch.float64)","tensor(0.7941, dtype=torch.float64)",-0.49757326775110367,0.35662525422177405
7.9,"tensor(-0.4873, dtype=torch.float64)","tensor(0.5626, dtype=torch.float64)",-0.4878543880222589,0.2720639752991181
8.0,"tensor(-0.5000, dtype=torch.float64)","tensor(0.4512, dtype=torch.float64)",-0.5034907124040343,0.20766442342292904
8.1,"tensor(-0.4970, dtype=torch.float64)","tensor(0.2757, dtype=torch.float64)",-0.4976998428073109,0.15577751384335087
8.2,"tensor(-0.4993, dtype=torch.float64)","tensor(0.2093, dtype=torch.float64)",-0.5001682028274148,0.10410551095321358
8.3,"tensor(-0.3288, dtype=torch.float64)","tensor(0.3621, dtype=torch.float64)",-0.3326751162983561,0.13191759919278534
8.4,"tensor(-0.1576, dtype=torch.float64)","tensor(0.3077, dtype=torch.float64)",-0.158739413565768,0.1419254740439003
8.5,"tensor(0.0113, dtype=torch.float64)","tensor(0.2317, dtype=torch.float64)",0.012420799183243764,0.06691198502797388
8.6,"tensor(0.1204, dtype=torch.float64)","tensor(0.1186, dtype=torch.float64)",0.12187303817633996,0.047698235988359976
8.7,"tensor(0.2013, dtype=torch.float64)","tensor(0.0625, dtype=torch.float64)",0.20138467668350915,0.02947925356262781
8.8,"tensor(0.2608, dtype=torch.float64)","tensor(0.0185, dtype=torch.float64)",0.2617111108387463,-0.003400682685977392
