Time,Command Linear Velocity,Command Angular Velocity,Robot's Linear Velocity,Robot's Angular Velocity
0.1,0,0,0.0,0.0
0.275,1.0,0.46688705682754517,0.01302864854594642,-0.0039849688467791435
0.375,1.0,0.4653624892234802,0.03946344755361568,0.0005602766193838382
0.475,1.0,0.4588521718978882,0.13882283864156647,0.0012505983685180625
0.575,1.0,0.45192259550094604,0.23491694177876385,0.0013142867116946602
0.675,1.0,0.4438515901565552,0.3349937615358882,0.0007002243250898111
0.775,1.0,0.4349544644355774,0.4342281049898511,-0.0005198006457134852
0.875,1.0,0.4242381453514099,0.5307080373527122,0.0022013724028475106
0.975,1.0,0.4130237102508545,0.6300277528010134,-0.0008963989434505749
1.075,1.0,0.39934659004211426,0.7067903194689614,0.011743477821970376
1.175,1.0,0.3621232509613037,0.7710723574399768,0.13357276478802646
1.275,1.0,0.2990815043449402,0.8316506077660264,0.24280862879378082
1.375,1.0,0.22901083528995514,0.8827365970167413,0.28317377342454686
1.475,1.0,0.17430569231510162,0.9156531663147383,0.2328106286305019
1.575,1.0,0.1313154101371765,0.9463022225268947,0.16515210374306663
1.675,1.0,0.09489858150482178,0.9498008296472477,0.13068612905343452
1.775,1.0,0.08169374614953995,0.963973015910614,0.02421418922855323
1.875,1.0,0.061642125248909,0.9748747721362641,0.03000331000071839
1.975,1.0,0.04512607306241989,0.9808983119642524,0.03868484702349841
2.075,1.0,0.03322853893041611,0.9932326364286973,0.01352784710586794
2.175,1.0,0.016634322702884674,1.0027957325154013,-0.00024655379648074946
2.275,1.0,0.0047997236251831055,1.0128747957939084,-0.0011656492816876432
2.375,1.0,-0.007053181529045105,1.025117385173953,0.006617661074623545
2.475,1.0,-0.016426576301455498,1.0232395947128863,-0.004696248615412524
2.575,1.0,-0.023253625258803368,1.0017833652029788,-0.01259295629948845
2.675,1.0,-0.041427236050367355,1.004253163142182,-0.005321886950577179
2.775,1.0,-0.041655123233795166,0.988117636753356,0.0008185732990791119
2.875,1.0,-0.05243584141135216,1.001347793665599,-0.007023564495376086
2.975,1.0,-0.06375031173229218,1.0041906414101787,-0.006039738298577074
3.075,1.0,-0.06839068233966827,0.9792927390321636,-0.020389589908002298
3.175,1.0,-0.1043340414762497,0.9820484783357909,-0.006193560752121885
3.275,1.0,-0.09240686893463135,0.9609982681666077,-0.09846505918938118
3.375,1.0,-0.10154154896736145,0.983725656804521,-0.030870479249961738
3.475,1.0,-0.11478947103023529,0.9385312727460039,-0.00043802966757166314
3.575,1.0,-0.09968718886375427,0.9643115887053916,-0.11580054968915077
3.675,1.0,-0.1045309454202652,0.9837662269086318,-0.017349402635725764
3.775,1.0,-0.08662398159503937,0.9843809385037496,-0.10383482423747924
3.875,1.0,-0.10129502415657043,1.0098964401988446,-0.034077025545553315
3.975,1.0,-0.11569380015134811,0.9790776213208492,-0.01999662058103798
4.075,1.0,-0.10124556720256805,0.9935910465863235,-0.11910465805603847
4.175,1.0,-0.11803276091814041,1.0270798438628175,-0.0255910682833375
4.275,1.0,-0.09749287366867065,0.969191391132016,-0.12389843651779164
4.375,1.0,-0.10752099007368088,0.9729378039647568,-0.08089839839548493
4.475,1.0,-0.10140658169984818,0.961042097077728,-0.11039059656741046
4.575,1.0,-0.12157884240150452,0.9627803624145612,-0.014077259416160908
4.675,1.0,-0.09599924087524414,0.955927911368387,-0.12504355602206513
4.775,1.0,-0.12437546253204346,0.9826545392277461,-0.0024014431920710453
4.875,1.0,-0.10585184395313263,0.9485172310639274,-0.12041112274912583
4.975,1.0,-0.10307809710502625,0.9493122555720976,-0.1094983932128402
5.075,1.0,-0.12321697175502777,0.9878379369053355,-0.025308461422463478
5.175,1.0,-0.10736303776502609,0.9416246593403498,-0.11532877546849957
5.275,1.0,-0.1102127805352211,0.9635188559153045,-0.10793553623876595
5.375,1.0,-0.10896021127700806,0.959450241554332,-0.1166277592183546
5.475,1.0,-0.11219864338636398,0.9656653460816447,-0.11176653563936391
5.575,1.0,-0.11466706544160843,0.9690946412247352,-0.1139873297139103
5.675,1.0,-0.11850430071353912,0.9848860611191095,-0.11315336010881483
5.775,1.0,-0.1177038699388504,0.9714039949596692,-0.1233589539537286
5.875,1.0,-0.1190522164106369,0.9701304538690902,-0.12455191950624712
5.975,1.0,-0.12129109352827072,0.9654975746781225,-0.12530710149780447
6.075,1.0,-0.12452944368124008,0.9692650097363428,-0.12728050690074943
6.175,1.0,-0.12698322534561157,0.961447559643105,-0.13203270857385505
6.275,1.0,-0.1297067552804947,0.9624857368402979,-0.135422934381071
6.375,1.0,-0.13559550046920776,0.9809338250121046,-0.13079125935982866
6.475,1.0,-0.1376761794090271,0.9698479967798083,-0.13998324010890834
6.575,1.0,-0.1424615979194641,0.9719809219268276,-0.1437585850574016
6.675,1.0,-0.14810410141944885,0.9711740951415463,-0.1472180996384778
6.775,1.0,-0.15139071643352509,0.9557812050427851,-0.14336019839968894
6.875,1.0,-0.15420296788215637,0.9549383100446585,-0.1571712738104948
6.975,1.0,-0.16144052147865295,0.9741327607310076,-0.15156845980284325
7.075,1.0,-0.16450950503349304,0.9640695786985561,-0.15666730729405862
