Epoch	Rews	Lens	RAM	Std	Lr_pi	Lr_vf	Time per ep	Time
0	105.03722325759016	106.97	39.672607421875	0.99890757	0.0003	0.001	16.566388368606567	16.56749391555786
1	107.54980613551716	106.4	39.268310546875	0.99816823	0.00029994	0.0009998000000000001	16.011457920074463	32.57964062690735
2	109.86582536528373	107.84	38.553955078125	0.9968384	0.00029988	0.0009996	16.37224507331848	48.952924489974976
3	112.14824022187851	115.66	38.682861328125	0.99495584	0.00029981999999999996	0.0009994	16.011293172836304	64.96513557434082
4	111.57313320027264	110.34	37.94384765625	0.9938298	0.00029976	0.0009992	16.892334699630737	81.85818910598755
5	108.25409339088517	105.07	38.23486328125	0.992003	0.00029969999999999997	0.000999	16.16004729270935	98.0183835029602
6	110.88778205877746	110.54	39.999267578125	0.9903328	0.00029964	0.0009988	16.74013662338257	114.75949668884277
7	107.14234702266192	104.68	39.501220703125	0.9872257	0.00029958	0.0009986	16.06856918334961	130.8282027244568
8	110.98222250170973	111.18	37.767822265625	0.98529917	0.00029951999999999995	0.0009984	16.816258192062378	147.6451916694641
9	115.16530253708073	117.78	40.027587890625	0.9824485	0.00029946	0.0009982	16.224056005477905	163.86982202529907
10	109.60519095853451	104.74	40.081298828125	0.97972184	0.00029939999999999996	0.000998	16.014971256256104	179.88627076148987
11	113.26087751512168	115.16	39.115478515625	0.977426	0.00029934	0.0009978	16.10907554626465	195.99655747413635
12	111.48621296724696	107.53	39.3447265625	0.9748216	0.00029927999999999997	0.0009976	16.053539276123047	212.05133628845215
13	112.82308061853901	111.35	39.859130859375	0.9722821	0.00029921999999999994	0.0009974	16.52171015739441	228.57352781295776
14	111.72126953314194	112.47	39.16015625	0.9693966	0.00029916	0.0009972	11.16875958442688	239.74357318878174
15	112.14657404460489	111.51	39.85595703125	0.9677558	0.00029909999999999995	0.000997	16.341718912124634	256.0858623981476
16	115.70130423503628	114.03	39.85888671875	0.9649566	0.00029904	0.0009968	16.11127996444702	272.19823837280273
17	117.01801498932564	114.5	40.114990234375	0.96191996	0.00029897999999999996	0.0009966	16.613131999969482	288.81244921684265
18	111.67365819767025	106.31	40.16259765625	0.959109	0.00029891999999999994	0.0009964	18.0568528175354	306.8698511123657
19	111.23571665344423	109.2	38.906494140625	0.9561636	0.00029885999999999997	0.0009962	16.540652990341187	323.4118220806122
20	115.97026300604419	116.91	38.96142578125	0.953444	0.0002988	0.000996	17.809943675994873	341.22233963012695
21	115.45711330343272	112.06	40.15380859375	0.9512179	0.00029874	0.0009958	16.592455625534058	357.8157546520233
22	115.42185686528353	113.2	38.164794921875	0.9479049	0.00029868	0.0009956000000000001	16.266982793807983	374.08353090286255
23	120.2320080706362	121.21	39.710693359375	0.9452922	0.00029862	0.0009954	17.683579206466675	391.7672309875488
24	121.5403605138772	124.72	37.9423828125	0.94186944	0.00029855999999999996	0.0009952	16.529359579086304	408.29842805862427
25	115.95265436248486	112.78	38.951171875	0.93907595	0.0002985	0.000995	16.008877277374268	424.3083870410919
26	115.69254929457185	115.25	37.957763671875	0.9372444	0.00029843999999999997	0.0009948000000000001	16.493720293045044	440.80224227905273
27	120.24517652854844	119.66	39.710693359375	0.9343715	0.00029838	0.0009946	16.118166208267212	456.92118310928345
28	122.62773541477969	121.26	39.225830078125	0.9311699	0.00029832	0.0009943999999999999	16.493831396102905	473.4151747226715
29	119.75485153933782	120.67	39.24853515625	0.92909914	0.00029825999999999995	0.0009942	16.070952653884888	489.487265586853
30	120.97426924002696	121.91	38.76806640625	0.92613	0.0002982	0.000994	16.618813037872314	506.10729932785034
31	115.21129098359144	111.15	38.783203125	0.92327815	0.00029813999999999996	0.0009938	16.07685112953186	522.1850023269653
32	116.50763711205639	113.86	39.285400390625	0.92074037	0.00029808	0.0009936	16.36193346977234	538.5487675666809
33	123.68239578684481	121.95	40.279052734375	0.91756386	0.00029801999999999997	0.0009934	16.041802406311035	554.591121673584
34	123.12994906718615	121.95	40.536376953125	0.9146436	0.00029795999999999995	0.0009932	16.18484091758728	570.7779259681702
35	123.82506263956697	123.71	40.056640625	0.9124642	0.0002979	0.000993	15.928855895996094	586.7114670276642
36	122.38979198527637	122.64	39.37841796875	0.9097472	0.00029783999999999995	0.0009928	16.15254497528076	602.864141702652
37	121.01788809356464	124.02	38.88720703125	0.90695244	0.00029778	0.0009926000000000002	16.807626008987427	619.6729369163513
38	126.36180608818003	125.08	38.1689453125	0.9041977	0.00029771999999999996	0.0009924	16.028822660446167	635.7036519050598
39	130.94063595679862	130.86	40.412109375	0.90160394	0.00029765999999999994	0.0009922	16.431718587875366	652.1366696357727
40	120.61294883632888	119.76	38.97119140625	0.89833075	0.00029759999999999997	0.000992	16.046696662902832	668.184547662735
41	124.10797095088633	123.41	40.224609375	0.8951812	0.00029754	0.0009918	16.459816694259644	684.6449024677277
42	126.7566535314791	129.71	40.269775390625	0.8928923	0.00029748	0.0009916	15.944013833999634	700.5902976989746
43	129.1866520659169	133.58	39.06005859375	0.8900227	0.00029741999999999995	0.0009914	16.500762701034546	717.0916366577148
44	132.28824620347345	138.88	40.42822265625	0.8872574	0.00029736	0.0009912	16.050307035446167	733.1428699493408
45	131.3224932151198	133.23	40.554443359375	0.88435906	0.00029729999999999996	0.000991	16.066922664642334	749.2286183834076
46	126.33129839518926	126.6	38.56396484375	0.88142467	0.00029724	0.0009908	16.050137996673584	765.280999660492
47	122.44440406341582	122.69	40.189453125	0.8781536	0.00029717999999999997	0.0009906000000000001	16.04176616668701	781.3233156204224
48	127.8680524609598	130.09	38.69970703125	0.875377	0.00029711999999999995	0.0009904	16.42356562614441	797.7480354309082
49	132.14530523019803	135.25	41.201416015625	0.8725483	0.00029706	0.0009901999999999999	15.992289066314697	813.7408771514893
50	126.29481317867672	128.45	40.741455078125	0.87047464	0.00029699999999999996	0.00099	16.393614530563354	830.1504716873169
51	128.61665770152572	132.46	41.24755859375	0.86794853	0.00029694	0.0009898	15.993311405181885	846.14728307724
52	135.77330690082988	139.83	40.272216796875	0.865921	0.00029687999999999996	0.0009896	16.714797496795654	862.8626272678375
53	126.3235066119475	127.97	39.523193359375	0.8629932	0.00029681999999999994	0.0009893999999999999	15.998527526855469	878.8754706382751
54	130.817942137373	131.54	41.022705078125	0.8609449	0.00029675999999999997	0.0009892	16.40603733062744	895.2827279567719
55	140.0163039781192	149.31	38.790283203125	0.85864687	0.00029669999999999995	0.000989	16.046475172042847	911.3336942195892
56	133.85788616202402	134.82	41.287353515625	0.85629326	0.00029664	0.0009888	16.42505121231079	927.7617373466492
57	142.01519268993727	148.23	40.05322265625	0.8541948	0.00029658	0.0009886	15.971722602844238	943.7340247631073
58	135.81208717261603	137.37	39.577392578125	0.8519957	0.00029651999999999993	0.0009884	16.229652166366577	959.9652407169342
59	131.68848920532935	139.01	40.32177734375	0.8493081	0.00029645999999999996	0.0009882	16.184816122055054	976.1542172431946
60	142.0093389365814	153.41	40.572509765625	0.8468855	0.0002964	0.000988	16.32077383995056	992.4755735397339
61	146.7961590640382	153.77	40.83935546875	0.8442512	0.00029633999999999997	0.0009878	16.538594722747803	1009.0173468589783
62	135.65998202905658	142.92	40.344970703125	0.84229755	0.00029628	0.0009876000000000002	15.954126834869385	1024.9739820957184
63	136.78070304454658	142.26	41.350830078125	0.840555	0.00029622	0.0009874	16.426102876663208	1041.4006299972534
64	144.47354393836886	149.04	38.489990234375	0.83842915	0.00029615999999999996	0.0009872	16.035353422164917	1057.4371194839478
65	139.3922363694934	147.27	40.358154296875	0.83627105	0.0002961	0.000987	16.42349910736084	1073.8645100593567
66	149.69619546379568	154.95	41.11572265625	0.83398366	0.00029603999999999996	0.0009868000000000001	15.996375560760498	1089.8630378246307
67	146.89768688187715	157.77	40.37548828125	0.8322816	0.00029598	0.0009866	16.598915576934814	1106.4632790088654
68	148.10007961027307	161.49	40.8896484375	0.8299117	0.00029591999999999997	0.0009864000000000001	16.00990343093872	1122.475445985794
69	148.68997737929243	159.25	41.39697265625	0.8277305	0.00029585999999999995	0.0009862	16.113975286483765	1138.5901989936829
70	145.81677653010956	156.5	40.419921875	0.82523793	0.0002958	0.0009860000000000001	16.03882932662964	1154.6316032409668
71	145.11857938318875	154.21	40.433837890625	0.823674	0.00029573999999999996	0.0009858	16.166630506515503	1170.8019919395447
72	151.5141289399354	166.0	41.185546875	0.82178	0.00029568	0.0009856	16.092047214508057	1186.8949465751648
