Epoch	Rews	Lens	RAM	Std	Lr_pi	Lr_vf	Time per ep	Time
73	169.22542065976083	169.99	41.338134765625	0.80788255	0.00029687142857142855	0.0009895714285714286	15.942923069000244	1297.4485578536987
74	146.18970780890342	151.96	41.380615234375	0.8061302	0.0002968285714285714	0.0009894285714285714	15.807153224945068	1313.2568564414978
75	131.4385191445899	143.73	42.623046875	0.8041141	0.0002967857142857143	0.0009892857142857142	15.953416347503662	1329.2116329669952
76	131.81578153558974	145.79	42.873291015625	0.80191064	0.0002967428571428571	0.000989142857142857	15.892784595489502	1345.105260848999
77	74.44283783095536	81.25	42.62353515625	0.80003357	0.00029669999999999995	0.000989	15.932578325271606	1361.0391924381256
78	88.0031608233052	97.29	42.62744140625	0.7982056	0.0002966571428571428	0.0009888571428571429	42.185080766677856	1403.2257678508759
79	95.08356186745237	104.25	42.14013671875	0.7962157	0.00029661428571428573	0.0009887142857142857	15.940809488296509	1419.1682751178741
80	105.96094499650495	118.2	42.644775390625	0.7943244	0.00029657142857142854	0.0009885714285714285	15.835578441619873	1435.0055656433105
81	80.11100407397174	89.33	41.412841796875	0.7923406	0.0002965285714285714	0.0009884285714285715	15.870015621185303	1450.877001285553
82	104.07077686558458	116.84	42.916259765625	0.790513	0.00029648571428571427	0.0009882857142857143	15.847011804580688	1466.725944519043
83	88.98150363997708	102.31	41.425537109375	0.7884452	0.00029644285714285713	0.0009881428571428571	16.39454436302185	1483.1218631267548
84	146.2290832307044	166.31	43.17822265625	0.78625184	0.0002964	0.000988	16.234366178512573	1499.357943058014
85	92.0093216841725	105.48	41.466064453125	0.7844946	0.00029635714285714286	0.000987857142857143	31.238458395004272	1530.5969870090485
86	88.87841742081808	105.76	41.71630859375	0.7824671	0.0002963142857142857	0.0009877142857142858	16.365737915039062	1546.9641766548157
87	103.53610718950466	118.31	42.20947265625	0.7805717	0.00029627142857142853	0.0009875714285714286	15.821205854415894	1562.7869293689728
88	121.65586956175761	130.52	41.46875	0.77836996	0.0002962285714285714	0.0009874285714285714	16.368924140930176	1579.156996011734
89	80.3402931614748	92.82	41.974365234375	0.77585506	0.00029618571428571426	0.0009872857142857144	15.93790888786316	1595.0963945388794
90	77.29729965651659	89.76	41.73779296875	0.77393466	0.0002961428571428571	0.0009871428571428572	16.564001321792603	1611.6617302894592
91	84.99138150482358	94.16	42.73193359375	0.771766	0.0002961	0.000987	15.98845362663269	1627.6515562534332
92	82.20353875308871	95.48	41.762451171875	0.76924795	0.00029605714285714285	0.0009868571428571428	16.232330083847046	1643.8852634429932
93	82.24998853600631	93.8	41.76416015625	0.7671055	0.0002960142857142857	0.0009867142857142859	15.883705377578735	1659.7704014778137
94	103.95459080497498	111.54	41.5322265625	0.76472235	0.0002959714285714285	0.0009865714285714287	16.053755044937134	1675.825338602066
95	83.65275340747075	92.6	41.78369140625	0.7621539	0.0002959285714285714	0.0009864285714285715	15.881578207015991	1691.7083308696747
96	73.86008582705749	84.83	41.795654296875	0.7599613	0.00029588571428571425	0.0009862857142857143	16.34975790977478	1708.060016155243
97	83.6697998469695	92.99	41.797607421875	0.7574215	0.0002958428571428571	0.000986142857142857	16.284610748291016	1724.3463423252106
98	99.84382497483095	118.18	42.807373046875	0.7545521	0.0002958	0.0009860000000000001	16.01483178138733	1740.3625268936157
99	99.55762926789949	116.25	42.3134765625	0.7523686	0.00029575714285714284	0.000985857142857143	16.23819613456726	1756.6020815372467
100	101.37407526038291	121.36	43.124267578125	0.7501593	0.0002957142857142857	0.0009857142857142857	15.786627292633057	1772.3901391029358
101	107.5847591071065	129.77	41.6328125	0.7478245	0.0002956714285714285	0.0009855714285714285	16.28572916984558	1788.6764297485352
102	123.10725046990493	144.3	41.633544921875	0.7450251	0.0002956285714285714	0.0009854285714285716	15.9226233959198	1804.600474357605
103	121.67271113475718	140.85	41.6337890625	0.7432213	0.00029558571428571425	0.0009852857142857144	16.312754154205322	1820.9149310588837
104	106.77539435735115	122.65	42.629150390625	0.74041986	0.0002955428571428571	0.0009851428571428572	15.87397813796997	1836.790266752243
105	103.93681444891263	124.1	41.6376953125	0.73774534	0.00029549999999999997	0.000985	16.798532485961914	1853.5909819602966
106	108.97182047107104	125.21	41.64404296875	0.7354386	0.00029545714285714284	0.0009848571428571428	15.843663215637207	1869.4360461235046
107	111.51554463288872	123.28	40.894775390625	0.7332571	0.0002954142857142857	0.0009847142857142858	15.796452283859253	1885.264860868454
108	107.63607380281954	126.19	43.160400390625	0.73101974	0.0002953714285714285	0.0009845714285714286	15.860649585723877	1901.1270537376404
109	109.06138157614565	126.75	41.6787109375	0.72792286	0.00029532857142857143	0.0009844285714285714	15.852160453796387	1916.9805941581726
110	109.62901748678745	123.37	41.1787109375	0.7251273	0.0002952857142857143	0.0009842857142857142	16.41806197166443	1933.3995792865753
111	96.11208740344954	109.69	42.171875	0.72241354	0.0002952428571428571	0.000984142857142857	15.843399286270142	1949.2454018592834
112	71.87077619359336	86.36	41.181640625	0.71966857	0.00029519999999999997	0.000984	16.23017954826355	1965.4769201278687
113	68.82894556658002	86.83	41.191162109375	0.717072	0.00029515714285714283	0.0009838571428571429	15.90907096862793	1981.3873572349548
114	84.46979398284748	100.4	40.13134765625	0.71417904	0.0002951142857142857	0.0009837142857142857	19.19518780708313	2000.58269572258
115	67.74393742067001	91.92	41.20166015625	0.711168	0.00029507142857142856	0.0009835714285714285	15.92533016204834	2016.5094180107117
116	67.93635914147899	88.97	41.210693359375	0.70841885	0.0002950285714285714	0.0009834285714285715	16.54237699508667	2033.053477048874
117	71.56474505885232	93.68	42.7099609375	0.7056139	0.0002949857142857143	0.0009832857142857143	15.919208765029907	2048.9745438098907
118	89.7748901276913	112.42	41.263427734375	0.70219374	0.0002949428571428571	0.0009831428571428571	15.921162128448486	2064.896998167038
119	93.26446920657364	119.85	41.264404296875	0.69963455	0.00029489999999999996	0.000983	15.90819263458252	2080.8068964481354
120	93.2028122480037	116.82	41.310546875	0.69726044	0.0002948571428571428	0.000982857142857143	17.294260025024414	2098.102007627487
121	87.67184181612625	117.22	41.310546875	0.6950342	0.0002948142857142857	0.0009827142857142858	16.39820384979248	2114.5015349388123
122	90.21991854220805	118.77	41.310791015625	0.69251615	0.00029477142857142855	0.0009825714285714286	15.85593581199646	2130.359153985977
123	101.47498799189556	125.32	41.311767578125	0.69003534	0.0002947285714285714	0.0009824285714285714	16.38362169265747	2146.744110584259
124	66.58129573991279	86.83	41.312744140625	0.6872983	0.0002946857142857143	0.0009822857142857144	15.86918830871582	2162.614960670471
125	81.82074527986369	100.01	42.8056640625	0.6848423	0.0002946428571428571	0.0009821428571428572	16.428597927093506	2179.044115781784
126	81.72425664557176	105.42	41.31494140625	0.68199295	0.00029459999999999995	0.000982	15.935645818710327	2194.981112241745
127	82.25227994398014	99.04	41.31494140625	0.67931527	0.0002945571428571428	0.0009818571428571428	16.824188709259033	2211.806267261505
128	93.75090814153965	117.51	41.31494140625	0.67642695	0.0002945142857142857	0.0009817142857142858	15.931518077850342	2227.7395153045654
129	88.84158572946718	109.66	41.322998046875	0.67370945	0.00029447142857142854	0.0009815714285714287	15.867525815963745	2243.6084389686584
130	90.39421444625935	118.02	43.320068359375	0.67063904	0.0002944285714285714	0.0009814285714285715	15.921148538589478	2259.5309612751007
131	89.44526517955772	118.37	41.60107421875	0.66793704	0.00029438571428571427	0.0009812857142857143	15.924710988998413	2275.4564361572266
132	91.25095449879855	118.5	41.351806640625	0.665154	0.0002943428571428571	0.000981142857142857	15.894515037536621	2291.352692604065
133	85.89283785395357	114.14	41.3701171875	0.66239065	0.00029429999999999994	0.000981	15.959834575653076	2307.313898086548
134	92.09201126327893	113.41	42.386474609375	0.65954804	0.00029425714285714286	0.000980857142857143	16.283292055130005	2323.5985476970673
135	66.38323643958648	84.88	42.872314453125	0.6566729	0.0002942142857142857	0.0009807142857142857	16.15758490562439	2339.758086204529
136	79.4942875412276	116.39	41.393798828125	0.6539454	0.00029417142857142854	0.0009805714285714285	16.376990795135498	2356.13689661026
137	90.89277700220472	118.89	41.652587890625	0.6516901	0.0002941285714285714	0.0009804285714285715	15.84093952178955	2371.9791610240936
138	119.77720745000366	157.1	41.6875	0.64896053	0.00029408571428571426	0.0009802857142857144	16.34332847595215	2388.323385953903
139	88.45476937602416	121.65	42.6826171875	0.6463665	0.0002940428571428571	0.0009801428571428572	15.86496639251709	2404.189787387848
140	82.09712496658973	119.8	41.447998046875	0.644011	0.000294	0.00098	16.436978578567505	2420.6273787021637
141	91.54002116380526	128.93	41.447998046875	0.64149123	0.00029395714285714285	0.000979857142857143	16.02101469039917	2436.649913787842
142	95.81498742576818	131.95	43.449462890625	0.63955045	0.0002939142857142857	0.0009797142857142858	14.557178497314453	2451.2081112861633
143	112.97089131706278	153.06	43.45703125	0.6372104	0.00029387142857142853	0.0009795714285714286	15.972766160964966	2467.181460380554
144	131.59098704270195	169.14	43.197021484375	0.63504386	0.0002938285714285714	0.0009794285714285714	15.951438903808594	2483.1346502304077
145	132.20935178736286	177.11	43.707275390625	0.63455766	0.00029378571428571426	0.0009792857142857144	10.410982370376587	2493.547016620636
146	152.45242154627846	203.29	44.1943359375	0.63435626	0.0002937428571428571	0.000979142857142857	10.729394435882568	2504.2769820690155
147	172.76166082941185	232.8	43.966064453125	0.63413674	0.0002937	0.000979	10.261569023132324	2514.5402884483337
148	147.497566757216	195.93	42.973876953125	0.63390857	0.00029365714285714285	0.0009788571428571429	10.274800062179565	2524.8156127929688
149	142.66888063701327	196.12	44.480712890625	0.6336734	0.0002936142857142857	0.0009787142857142859	10.703944444656372	2535.5210180282593
150	153.22517420604726	211.78	44.2607421875	0.6334386	0.0002935714285714285	0.0009785714285714285	10.238113641738892	2545.7596707344055
151	140.57415801331226	203.45	43.024169921875	0.6331975	0.0002935285714285714	0.0009784285714285715	10.247651100158691	2556.0095925331116
152	146.78272195554857	199.67	43.024658203125	0.63296336	0.00029348571428571425	0.0009782857142857143	10.723102331161499	2566.7328021526337
153	170.96194688884157	241.2	44.044189453125	0.6327363	0.0002934428571428571	0.0009781428571428571	10.230168581008911	2576.9644124507904
154	157.67830277754496	232.53	44.347900390625	0.6325168	0.0002934	0.000978	10.283475160598755	2587.2481038570404
155	219.07056946527618	309.79	44.098388671875	0.6322991	0.00029335714285714284	0.000977857142857143	10.259085655212402	2597.5086464881897
156	208.29619615533178	303.81	44.106201171875	0.6320879	0.0002933142857142857	0.0009777142857142858	10.218811273574829	2607.7280406951904
157	221.58426048301018	309.85	44.10693359375	0.63188386	0.0002932714285714285	0.0009775714285714286	10.224238157272339	2617.953775405884
158	217.91971128874087	319.13	43.390380859375	0.63167566	0.0002932285714285714	0.0009774285714285714	10.19079327583313	2628.1451642513275
159	156.09689903308146	239.87	43.147216796875	0.6314773	0.0002931857142857143	0.0009772857142857144	10.151769638061523	2638.2986867427826
160	184.56343512873045	280.61	44.647216796875	0.6312905	0.0002931428571428571	0.0009771428571428572	10.245185136795044	2648.544473171234
161	151.65533279205002	220.95	44.4052734375	0.63111967	0.00029309999999999997	0.000977	10.186671257019043	2658.732511997223
162	165.52969390791338	269.67	44.655517578125	0.6309568	0.00029305714285714283	0.0009768571428571428	10.14976692199707	2668.8828547000885
163	198.09884864902926	304.63	44.15576171875	0.63080066	0.0002930142857142857	0.0009767142857142858	10.228934049606323	2679.11377453804
164	204.42186419755475	317.79	44.9169921875	0.63064647	0.00029297142857142856	0.0009765714285714286	11.230635166168213	2690.344957113266
165	205.80948989053212	300.68	44.43896484375	0.6304936	0.0002929285714285714	0.0009764285714285714	10.188564777374268	2700.534989118576
166	218.31189643392895	325.15	44.6865234375	0.6303509	0.0002928857142857143	0.0009762857142857144	10.181849241256714	2710.717076063156
167	170.99290634441385	283.26	43.201171875	0.6302102	0.0002928428571428571	0.0009761428571428571	10.24997591972351	2720.9686958789825
168	179.15440401893	284.64	44.693359375	0.6300729	0.00029279999999999996	0.000976	10.144648313522339	2731.1135382652283
169	221.3469235415776	321.35	43.201416015625	0.62993306	0.0002927571428571428	0.0009758571428571429	10.120936632156372	2741.2346506118774
170	213.88925907424763	351.89	43.489013671875	0.6298049	0.0002927142857142857	0.0009757142857142858	10.232206106185913	2751.468945980072
171	206.2309548749675	350.45	43.481689453125	0.6295524	0.00029267142857142855	0.0009755714285714285	10.161230087280273	2761.63077545166
172	190.2610451495685	327.12	41.26513671875	0.62941843	0.0002926285714285714	0.0009754285714285714	10.123855352401733	2771.756665945053
173	208.2410210365638	347.19	43.77978515625	0.6292786	0.0002925857142857143	0.0009752857142857143	10.28162431716919	2782.03888630867
174	207.02052793749797	370.04	43.050048828125	0.629152	0.0002925428571428571	0.0009751428571428571	10.133738279342651	2792.1746253967285
175	187.33788861999668	327.95	43.050048828125	0.62903285	0.00029249999999999995	0.000975	10.641129970550537	2802.816317796707
176	188.56085421875503	331.51	43.308349609375	0.62891054	0.0002924571428571428	0.0009748571428571429	10.543396472930908	2813.3612830638885
177	233.35105763537823	411.32	44.572265625	0.62879366	0.0002924142857142857	0.0009747142857142858	10.148251295089722	2823.510094165802
178	261.02499193890543	447.95	44.07275390625	0.62867624	0.00029237142857142855	0.0009745714285714286	10.784191131591797	2834.2962517738342
179	247.7491097163538	450.33	44.8349609375	0.6285624	0.0002923285714285714	0.0009744285714285714	10.195648431777954	2844.492436647415
180	237.19211126095104	413.7	44.343017578125	0.6284457	0.0002922857142857143	0.0009742857142857143	10.200404167175293	2854.694979429245
181	194.65553717604115	357.81	44.472900390625	0.6283383	0.00029224285714285714	0.0009741428571428572	10.734277963638306	2865.42946100235
182	169.34924719235528	319.49	43.71533203125	0.62809986	0.00029219999999999995	0.000974	10.240084648132324	2875.6709010601044
183	234.77859060683164	438.84	44.02001953125	0.6279654	0.0002921571428571428	0.0009738571428571428	10.213951110839844	2885.8854608535767
184	231.82936929122982	427.43	44.302001953125	0.6278402	0.0002921142857142857	0.0009737142857142858	10.666321039199829	2896.552343606949
185	197.9256689291409	413.6	44.554443359375	0.6277136	0.00029207142857142854	0.0009735714285714286	10.355190992355347	2906.909556865692
186	228.45130316023224	447.94	44.55810546875	0.62759054	0.0002920285714285714	0.0009734285714285715	10.228654384613037	2917.138777256012
187	200.01932744474132	414.46	44.580810546875	0.6274688	0.00029198571428571427	0.0009732857142857143	10.312482595443726	2927.4529299736023
188	218.21910994493908	442.5	44.82470703125	0.6273459	0.0002919428571428571	0.0009731428571428571	10.353548765182495	2937.8070471286774
189	226.57761329788912	452.87	43.5986328125	0.62722296	0.0002919	0.000973	10.749804496765137	2948.55890083313
190	216.31270081089488	454.61	44.595703125	0.62709683	0.00029185714285714286	0.0009728571428571429	10.176184177398682	2958.735642194748
191	235.2725791370184	424.12	44.61865234375	0.6269695	0.0002918142857142857	0.0009727142857142857	10.118647575378418	2968.8560938835144
192	237.01350914767744	475.84	44.875	0.6268483	0.00029177142857142853	0.0009725714285714285	10.180851221084595	2979.0375592708588
193	244.63719892764573	476.29	44.643798828125	0.6267269	0.0002917285714285714	0.0009724285714285715	10.199077129364014	2989.238701581955
194	317.07654245257794	549.96	44.394775390625	0.62658983	0.00029168571428571426	0.0009722857142857144	10.134857654571533	2999.3741252422333
195	233.99270575001978	468.53	44.663330078125	0.62643903	0.0002916428571428571	0.0009721428571428572	10.168086051940918	3009.5442435741425
196	184.15497283073185	384.36	44.4228515625	0.6262977	0.0002916	0.000972	10.243297576904297	3019.7881145477295
197	214.07174906431152	397.11	43.693359375	0.62615454	0.00029155714285714285	0.0009718571428571429	10.115856409072876	3029.9059207439423
198	231.51509989996833	413.78	44.94482421875	0.6260209	0.0002915142857142857	0.0009717142857142858	10.184048175811768	3040.090530872345
199	285.2169161793709	502.45	44.4482421875	0.62588555	0.0002914714285714285	0.0009715714285714285	13.517970561981201	3053.6109998226166
200	270.5495622882903	491.51	43.959716796875	0.6256159	0.0002914285714285714	0.0009714285714285714	10.220994710922241	3063.8325786590576
201	285.52037524801005	544.71	44.461669921875	0.6254668	0.00029138571428571425	0.0009712857142857144	10.680043697357178	3074.5140109062195
202	313.51304827445324	599.0	43.739501953125	0.6253166	0.0002913428571428571	0.0009711428571428573	10.178470849990845	3084.693034172058
203	223.84387698602245	466.07	44.233642578125	0.62516874	0.0002913	0.000971	10.137822389602661	3094.832774400711
204	224.45740828708898	464.93	44.748291015625	0.6250271	0.00029125714285714284	0.0009708571428571429	10.685327291488647	3105.5187005996704
205	215.16672905490776	442.28	44.73828125	0.62488574	0.0002912142857142857	0.0009707142857142858	10.150210618972778	3115.670752763748
206	238.31498650826782	523.93	44.50390625	0.6247503	0.0002911714285714285	0.0009705714285714285	10.163517475128174	3125.8348426818848
207	210.3446087400768	483.79	43.993896484375	0.62445426	0.0002911285714285714	0.0009704285714285714	10.71976613998413	3136.5565094947815
208	267.18533136372525	546.12	44.50439453125	0.62430483	0.00029108571428571424	0.0009702857142857143	10.143025398254395	3146.7000999450684
209	197.4104921829911	447.61	44.75390625	0.6241609	0.0002910428571428571	0.0009701428571428572	10.277320384979248	3156.9792773723602
210	157.7839241569742	357.46	44.799072265625	0.62400854	0.00029099999999999997	0.0009699999999999999	10.521476984024048	3167.501297235489
211	142.72551909680973	332.02	44.7890625	0.62384915	0.00029095714285714284	0.0009698571428571429	10.178915739059448	3177.682302713394
212	172.52563799908614	364.98	44.3017578125	0.6236859	0.0002909142857142857	0.0009697142857142858	10.269709348678589	3187.952620744705
213	220.82929317275787	452.48	43.82275390625	0.6235159	0.0002908714285714285	0.0009695714285714286	10.126956939697266	3198.081731557846
214	249.5856694323063	489.89	45.082763671875	0.62334806	0.0002908285714285714	0.0009694285714285714	10.143479108810425	3208.225796699524
215	222.90063383308544	457.28	44.576416015625	0.6231804	0.0002907857142857143	0.0009692857142857143	10.150689601898193	3218.3784313201904
216	151.28771507845474	336.32	45.090087890625	0.6230092	0.00029074285714285715	0.0009691428571428572	10.10095477104187	3228.4800004959106
217	205.09308739620872	428.95	44.84228515625	0.62284863	0.00029069999999999996	0.000969	10.07627558708191	3238.556444168091
218	243.2794252687801	485.04	44.602294921875	0.6226972	0.00029065714285714283	0.0009688571428571428	10.118468999862671	3248.677290916443
219	238.80281527341762	481.35	44.6123046875	0.6225509	0.0002906142857142857	0.0009687142857142857	10.117082118988037	3258.7949652671814
220	324.3085437310613	623.92	44.88134765625	0.62241	0.00029057142857142856	0.0009685714285714286	10.085800170898438	3268.882532596588
221	260.42330522209073	545.26	44.619140625	0.62226206	0.0002905285714285714	0.0009684285714285715	10.098405838012695	3278.9815335273743
222	276.1704389141186	563.57	45.144287109375	0.6221091	0.0002904857142857143	0.0009682857142857143	10.191617012023926	3289.174769639969
