Time,Command Linear Velocity,Command Angular Velocity,Robot's Linear Velocity,Robot's Angular Velocity
0.1295938491821289,0,0.0,0.0,0.0
0.9715354442596436,0,1.5,0.007310511047229783,0.0015829414837322882
1.6351923942565918,0,1.5,0.00504610420972262,0.32134886000722335
2.3057947158813477,0,1.5,-0.002146133346921144,0.6603645142063943
2.908235788345337,0,1.5,0.032141201329283005,0.6493939004779005
3.768167495727539,0,1.5,-0.04226635158659643,0.6200484782873713
4.407392740249634,0,1.5,-0.0420724122617136,0.5320909389432881
4.9635608196258545,0,1.5,-0.021312786240663732,0.49236906981614637
5.585473537445068,0,1.5,-0.01236099900507145,0.6036962078921242
6.176972150802612,0,1.5,0.023635873543809364,0.593628281371599
6.809075832366943,0,1.5,0.020612952734211553,0.6015132736078036
7.834354400634766,0,1.5,0.1546541002959589,0.6817397947117373
8.527677297592163,0,1.5,0.2216968961451882,0.6645547289669124
9.19835638999939,0,1.5,0.03811038790785703,0.6576683603805644
9.726230144500732,0,1.5,0.002733612925928785,0.46253511478875875
